name,name_kana,region,lat,lng,rank,category,description
錦帯橋,きんたいきょう,山口県,34.1671713,132.1790766,252,第4シリーズ,【#252 美の極み 錦帯橋「錦帯橋にはなぜ世界唯一の美しさがある?」】「錦帯橋にはなぜ世界唯一の美しさがある?」がテーマの回で、錦帯橋は番組内で紹介された見どころとして登場したと思われる。
気比神宮,けひじんぐう,福井県,35.654523,136.0750414,253,第4シリーズ,【#253 敦賀「すべての道は敦賀に通ず?」】「すべての道は敦賀に通ず?」がテーマの回で、気比神宮は信仰・参詣の中心地として登場したと思われる。
若狭鯖街道熊川宿,わかささばかいどうくまがわじゅく,福井県,35.4430069,135.9012208,254,第4シリーズ,【#254 鯖街道・京都へ「鯖街道は何を運んだ?」】「鯖街道は何を運んだ?」がテーマの回で、若狭鯖街道熊川宿は地形・自然の成り立ちを示す見どころとして登場したと思われる。
学習院大学,がくしゅういんだいがく,東京都,35.7186235,139.7093132,255,第4シリーズ,【#255 東京・目白「目白ブランドの正体とは?」】「目白ブランドの正体とは?」がテーマの回で、学習院大学はまち歩きで紹介された見どころとして登場したと思われる。
松陰神社,しょういんじんじゃ,東京都,35.6471805,139.6561244,256,第4シリーズ,【#256 東京・世田谷「なぜ人は世田谷に住みたくなる?」】「なぜ人は世田谷に住みたくなる?」がテーマの回で、松陰神社は信仰・参詣の中心地として登場したと思われる。
宇和島城,うわじまじょう,愛媛県,33.2197307,132.5646624,257,第4シリーズ,【#257 四国・宇和島「ギザギザは宇和島に何をもたらした?」】「ギザギザは宇和島に何をもたらした?」がテーマの回で、宇和島城は防御・築城の観点を語る中心的な題材として登場したと思われる。
黒部峡谷,くろべきょうこく,富山県,36.814789,137.586112,258,第4シリーズ,【#258 絶景!黒部峡谷「黒部の絶景は電源開発の軌跡にあり?」】「黒部の絶景は電源開発の軌跡にあり?」がテーマの回で、黒部峡谷は地形・自然の成り立ちを示す見どころとして登場したと思われる。
黒部川,くろべがわ,富山県,36.92103,137.4311559,259,第4シリーズ,【#259 秘境!黒部峡谷「黒部の絶景は電源開発の軌跡にあり?」】「黒部の絶景は電源開発の軌跡にあり?」がテーマの回で、黒部川は地形・自然の成り立ちを示す見どころとして登場したと思われる。
材木座海岸,ざいもくざかいがん,神奈川県,35.3048652,139.5499793,260,第4シリーズ,【#260 鎌倉「頼朝は武士の都・鎌倉をどうつくった?」】「頼朝は武士の都・鎌倉をどうつくった?」がテーマの回で、材木座海岸は番組内で紹介された見どころとして登場したと思われる。
円覚寺,えんがくじ,神奈川県,35.3364448,139.5458049,261,第4シリーズ,【#261 鎌倉の寺「北条氏の寺でわかる!鎌倉幕府の偉業とは」】「北条氏の寺でわかる!鎌倉幕府の偉業とは」がテーマの回で、円覚寺は信仰・歴史を物語る寺院として登場したと思われる。
正倉院,しょうそういん,奈良県,34.6918604,135.8385882,262,第4シリーズ,"【#262 奈良・正倉院「なぜ1,300年もお宝を守れた?」】「なぜ1,300年もお宝を守れた?」がテーマの回で、正倉院は1300年の宝物を伝えてきた古代の宝物庫として登場したと思われる。"
砂むし会館 砂楽,すなむしかいかんさらく,鹿児島県,31.2298223,130.6518802,263,第4シリーズ,【#263 鹿児島・指宿「指宿のわっぜぇ火山は歴史を動かす!?」】「指宿のわっぜぇ火山は歴史を動かす!?」がテーマの回で、砂むし会館 砂楽は番組内で紹介された見どころとして登場したと思われる。
七里の渡し,しちりのわたし,三重県,35.1187079,136.9051505,1,第5シリーズ,【#1 伊勢神宮への旅・第一夜「巨大鳥居の謎!名物グルメ!三差路!」】旧東海道と佐屋街道を結んだ渡船場跡。伊勢国一の鳥居が立ち、伊勢参りの玄関口として登場したと思われる。
日永の追分,ひながのおいわけ,三重県,34.9354969,136.5981806,1,第5シリーズ,【#1 伊勢神宮への旅・第一夜「巨大鳥居の謎!名物グルメ!三差路!」】東海道と伊勢街道が分岐する三差路。タイトルの「三差路」の題材として取り上げられたと思われる。
白子港緑地,しろここうりょくち,三重県,34.826927,136.5912143,2,第5シリーズ,【#2 伊勢神宮への旅・第二夜「鈴鹿名物グルメ!タモリ大興奮の三差路」】紀州藩の御用港として栄えた白子港の跡地。伊勢型紙の集散地としての歴史を紹介する題材と思われる。
神戸城跡,かんべじょうあと,三重県,34.8792443,136.5774602,2,第5シリーズ,【#2 伊勢神宮への旅・第二夜「鈴鹿名物グルメ!タモリ大興奮の三差路」】鈴鹿市中心部にあった神戸藩の城跡。城下町の名残を読む題材として登場したと思われる。
津城跡,つじょうあと,三重県,34.717689,136.5083946,3,第5シリーズ,【#3 伊勢神宮への旅・第三夜「徳川御三家の巨大港!超絶技巧の土産!」】藤堂高虎が改修した津藩の城跡。徳川御三家(紀州藩)につながる港町・津の中心として登場したと思われる。
松阪商人の館,まつさかしょうにんのやかた,三重県,34.5798687,136.5293002,4,第5シリーズ,【#4 伊勢神宮への旅・第四夜「江戸を席巻した松阪商人!松阪牛に舌鼓」】旧小津清左衛門家住宅を公開した資料館。江戸で活躍した松阪商人の暮らしを紹介する題材と思われる。
松坂城跡,まつさかじょうあと,三重県,34.5772613,136.5253589,4,第5シリーズ,【#4 伊勢神宮への旅・第四夜「江戸を席巻した松阪商人!松阪牛に舌鼓」】蒲生氏郷が築いた松坂城の跡。松阪の城下町としての成り立ちを示す題材として登場したと思われる。
斎宮歴史博物館,さいくうれきしはくぶつかん,三重県,34.5427346,136.6098221,5,第5シリーズ,【#5 伊勢神宮への旅・第五夜「ついにゴールの神宮へ!斎宮・二見浦」】斎王が暮らした斎宮跡に立つ博物館。伊勢参りの歴史的背景を解説する題材として登場したと思われる。
二見興玉神社,ふたみおきたまじんじゃ,三重県,34.5083789,136.788353,5,第5シリーズ,【#5 伊勢神宮への旅・第五夜「ついにゴールの神宮へ!斎宮・二見浦」】夫婦岩で知られる二見浦の神社。伊勢参宮前の禊の地として登場したと思われる。
皇大神宮(内宮),こうたいじんぐう,三重県,34.4590038,136.7229693,5,第5シリーズ,【#5 伊勢神宮への旅・第五夜「ついにゴールの神宮へ!斎宮・二見浦」】旅の最終目的地である伊勢神宮内宮。5夜にわたる伊勢参りの旅のゴールとして登場したと思われる。
平安名埼灯台,へんなさきとうだい,沖縄県,24.719523,125.468515,6,第5シリーズ,【#6 宮古島・絶景バスツアー「サンゴと断層の謎!奇跡の岬!宮古馬!」】東平安名崎の先端に立つ灯台。サンゴ礁が隆起してできた岬の絶景ポイントとして登場したと思われる。
宮古馬飼育場,みやこうましいくじょう,沖縄県,24.8013505,125.3156595,6,第5シリーズ,【#6 宮古島・絶景バスツアー「サンゴと断層の謎!奇跡の岬!宮古馬!」】在来種・宮古馬を飼育する施設。サブタイトルの「宮古馬」に関する題材として登場したと思われる。
通り池,とおりいけ,沖縄県,24.823744,125.1361924,7,第5シリーズ,【#7 宮古島・暮らしの秘密「サンゴの島ならではの洞窟&地下ダムへ!」】鍾乳洞が崩落してできた二つの池。サンゴ由来の島の地下地形をテーマにした回で登場したと思われる。
与那覇前浜,よなはまえはま,沖縄県,24.7356166,125.2621718,8,第5シリーズ,【#8 宮古島・悠久の楽園「青く美しい海でウミガメ遭遇!泥の奇祭の謎」】東洋一とも称される白砂のビーチ。ウミガメに遭遇する海として登場したと思われる。
三軒茶屋,さんげんぢゃや,東京都,35.6421171,139.6687889,9,第5シリーズ,"【#9 東京・三軒茶屋「秘密のカギは""3""にあり」】大山道と登戸道が分岐する三軒の茶屋があった地。地名の由来そのものが題材になったと思われる。"
赤坂氷川神社,あかさかひかわじんじゃ,東京都,35.6676404,139.7362618,10,第5シリーズ,【#10 東京・青山通り「江戸の街道がルーツ?皇居から赤坂へ!大名屋敷」】江戸時代からの古社で、大名屋敷が並んだ赤坂の歴史を伝える題材として登場したと思われる。
表参道ヒルズ,おもてさんどうひるず,東京都,35.6672558,139.708868,11,第5シリーズ,【#11 青山通りバスツアー「渋谷発!東京の一等地・赤坂〜表参道を行く」】旧同潤会青山アパートの跡地に建つ商業施設。表参道の変遷を象徴する場所として登場したと思われる。
阿夫利神社下社,あふりじんじゃげしゃ,神奈川県,35.4317648,139.238144,12,第5シリーズ,【#12 粋でいなせな大山詣り「江戸っ子の大山詣り」】大山中腹に立つ大山阿夫利神社の下社。江戸庶民の参詣先として賑わった様子を伝える題材と思われる。
阿夫利神社本社,あふりじんじゃほんしゃ,神奈川県,35.4406143,139.2311018,13,第5シリーズ,【#13 大山詣り山頂へ「絶景・天空の神社へ!江戸のヒーローなぜ参拝?」】大山山頂に鎮座する本社。山頂まで登った参詣者が目指したゴールとして登場したと思われる。
五稜郭跡 箱館奉行所,ごりょうかくあと はこだてぶぎょうしょ,北海道,41.7969113,140.7568319,14,第5シリーズ,【#14 幕末の要塞五稜郭の秘密とは?「函館・五稜郭」】星形の西洋式城郭・五稜郭に置かれた奉行所。幕末の要塞としての歴史を伝える中心地として登場したと思われる。
五稜郭タワー,ごりょうかくたわー,北海道,41.7946579,140.7539626,14,第5シリーズ,【#14 幕末の要塞五稜郭の秘密とは?「函館・五稜郭」】五稜郭の星形を俯瞰できる展望タワー。地形を読み解く導入として登場したと思われる。
函館山,はこだてやま,北海道,41.7593192,140.703984,15,第5シリーズ,【#15 魅力度ナンバーワン!ハイカラな町・函館はどうできた?】函館の市街地を一望する山。港町・函館の地形を読み解く題材として登場したと思われる。
金森赤レンガ倉庫,かねもりあかれんがそうこ,北海道,41.7661843,140.7164492,15,第5シリーズ,【#15 魅力度ナンバーワン!ハイカラな町・函館はどうできた?】明治期の運送業倉庫群。開港場・函館のハイカラな近代化を象徴する題材として登場したと思われる。
須走五合目,すばしりごごうめ,静岡県,35.3656453,138.7783682,16,第5シリーズ,【#16 富士山はなぜ誕生したのか?「富士山SP」】須走口登山道の五合目。番組内で実際に訪れた富士山中腹の地点として登場したと思われる。
赤門,あかもん,東京都,35.7105917,139.7603593,17-18,第5シリーズ,"【#17-18 加賀百万石と東大「東大にしかない""宝""とは?」】旧加賀藩前田家の御守殿門。加賀百万石が東大に残した遺構として登場したと思われる。"
三四郎池,さんしろういけ,東京都,35.7125491,139.7624453,17-18,第5シリーズ,"【#17-18 加賀百万石と東大「東大にしかない""宝""とは?」】旧前田家上屋敷の大名庭園「育徳園」の池。加賀藩邸由来の庭園として登場したと思われる。"
安田講堂,やすだこうどう,東京都,35.7134282,139.7622969,18,第5シリーズ,"【#18 東京大学の宝「安田講堂&国宝!東大にしかない""宝""とは?」】東京大学のシンボルである講堂建築。東大の「宝」として紹介されたと思われる。"
三十三間堂,さんじゅうさんげんどう,京都府,34.9880505,135.771906,19,第5シリーズ,【#19 国宝・三十三間堂はなぜ守られた?「京都 国宝・三十三間堂SP」】千体の千手観音像を安置する国宝の仏堂。800年守られてきた理由を探る回の中心として登場したと思われる。
神楽坂,かぐらざか,東京都,35.7010851,139.7412287,20,第5シリーズ,【#20 なぜ神楽坂は大人の隠れ家になったのか?「東京・神楽坂」】花街として発展した坂の街。大人の隠れ家的な街並みの成り立ちを示す題材として登場したと思われる。
兵庫横丁,ひょうごよこちょう,東京都,35.7024504,139.7398422,20,第5シリーズ,【#20 なぜ神楽坂は大人の隠れ家になったのか?「東京・神楽坂」】料亭街の面影を残す石畳の路地。花街時代の風情を伝える題材として登場したと思われる。
河童橋,かっぱばし,長野県,36.2488434,137.637837,21-22,第5シリーズ,【#21-22 山岳リゾート・上高地はどう生まれた?】梓川に架かる上高地のシンボル的な橋。山岳リゾートとしての上高地観光の中心として登場したと思われる。
大正池,たいしょういけ,長野県,36.228496,137.618374,21-22,第5シリーズ,【#21-22 山岳リゾート・上高地はどう生まれた?】焼岳の噴火でできたせき止め湖。上高地の絶景がどう生まれたかを説明する題材として登場したと思われる。
明神池,みょうじんいけ,長野県,36.2540678,137.6641013,22,第5シリーズ,【#22 山岳リゾート上高地なぜ人気観光地に?「神秘の池&謎の風穴」】穂高神社奥宮の神域にある池。サブタイトルの「神秘の池」として登場したと思われる。
御釜,おかま,宮城県,38.1362938,140.4498942,23,第5シリーズ,【#23 火山が生んだ大ブーム 人はなぜ蔵王を目指す?「蔵王山頂へ」】蔵王連峰の火口湖。「火山が生んだ奇跡の絶景」として紹介されたと思われる。
蔵王温泉,ざおうおんせん,山形県,38.1679266,140.4003442,24,第5シリーズ,【#24 雪国リゾート蔵王温泉はどうできた?】開湯1900年余りとされる古湯。雪国リゾートとしての発展の歴史を紹介する題材として登場したと思われる。
二条城,にじょうじょう,京都府,35.012714,135.7509321,25,第5シリーズ,【#25 二条城に隠された徳川三代の思惑とは?「京都・二条城」】徳川家康が築いた城。徳川三代にわたる思惑を読み解く回の舞台として登場したと思われる。
二の丸御殿,にのまるごてん,京都府,35.0135345,135.7497214,25,第5シリーズ,【#25 二条城に隠された徳川三代の思惑とは?「京都・二条城」】国宝の二の丸御殿。世界遺産・二条城の中心建築として登場したと思われる。
安土城跡,あづちじょうあと,滋賀県,35.1558621,136.1393222,26,第5シリーズ,"【#26 幻の城・安土城「信長が描いた""つかの間の夢""とは?」】織田信長が築いたわずか3年で焼失した城の跡。信長が描いた夢を読み解く題材として登場したと思われる。"
八幡堀,はちまんぼり,滋賀県,35.1396174,136.0880984,27,第5シリーズ,【#27 近江商人を生んだ豊臣の町づくりとは?「豊臣と近江八幡」】豊臣秀次が築いた城下町の運河。近江商人を生んだ商業都市の骨格として登場したと思われる。
川崎大師,かわさきだいし,神奈川県,35.5342926,139.729317,28,第5シリーズ,【#28 初詣スポット 川崎大師人気の秘密とは?】厄除け大師として知られる真言宗の寺院。日本有数の初詣スポットとして回の中心に登場したと思われる。
大師公園,だいしこうえん,神奈川県,35.531721,139.731413,29,第5シリーズ,【#29 川崎大師と鉄道「川崎大師の人気と鉄道の意外な関係 初詣の謎も」】川崎大師に隣接する公園。参詣客の増加と鉄道の発展を関連づける題材として登場したと思われる。
琵琶湖,びわこ,滋賀県,35.289919,136.040141,30,第5シリーズ,【#30 琵琶湖はなぜ日本一の湖であり続けられるのか?「琵琶湖クルーズ」】日本最大の湖。クルーズをしながら地形・生態系を読み解く回の題材として登場したと思われる。
びわ湖大津館,びわこおおつかん,滋賀県,35.0267149,135.8677429,30,第5シリーズ,【#30 琵琶湖はなぜ日本一の湖であり続けられるのか?「琵琶湖クルーズ」】琵琶湖岸に立つ洋館。琵琶湖観光の拠点として紹介されたと思われる。
赤羽,あかばね,東京都,35.7831564,139.7207636,31,第5シリーズ,【#31 せんべろの町・赤羽はどうできた?「東京・赤羽」】都内有数の「せんべろ」で知られる街。街の発展の歴史を読み解く題材として登場したと思われる。
桶狭間古戦場公園,おけはざまこせんじょうこうえん,愛知県,35.0552109,136.9712724,32-33,第5シリーズ,"【#32-33 桶狭間の戦い・信長の危機と逆襲「なぜ織田信長は""桶狭間の戦い""に勝てたのか?」】織田信長が今川義元を破ったとされる古戦場の跡地公園。逆転劇の舞台として登場したと思われる。"
江戸城本丸御殿,えどじょうほんまるごてん,東京都,35.6880041,139.7544996,35,第5シリーズ,【#35 江戸城本丸でわかる天下泰平の秘密とは?「皇居・江戸城本丸跡」】江戸城本丸に築かれた御殿の跡。徳川幕府が築いた天下泰平の仕組みを読み解く題材として登場したと思われる。
皇居東御苑,こうきょひがしぎょえん,東京都,35.6867153,139.7570424,36,第5シリーズ,【#36 皇居のおかげで江戸城は守られた!?「皇居東御苑」】旧江戸城本丸・二の丸にあたる庭園。皇居として使われ続けたことで守られた遺構として登場したと思われる。
犬山城,いぬやまじょう,愛知県,35.3866968,136.9387583,37,第5シリーズ,【#37 天下人が愛した国宝 犬山城その秘密とは?「国宝犬山城」】現存最古とされる木造天守を持つ国宝の城。国宝五城のひとつとして登場したと思われる。
成城学園,せいじょうがくえん,東京都,35.6444829,139.6015098,38-39,第5シリーズ,【#38-39 東京・成城「憧れの住宅街・成城はどうできた?」「映画の街・成城」】成城の街の礎となった学園。学園都市としての成城の始まりを伝える題材として登場したと思われる。
熊本城,くまもとじょう,熊本県,32.8091294,130.7032874,40,第5シリーズ,【#40 熊本城 復興10年見えてきた真の姿とは?「熊本城復興SP」】加藤清正が築いた名城。震災からの復興10年を経て新たに分かった知見を紹介する回の中心と思われる。
平等院,びょうどういん,京都府,34.8928749,135.8129363,41,第5シリーズ,【#41 10円玉に刻まれた平等院鳳凰堂美しさの秘密とは?「京都・平等院鳳凰堂」】藤原頼通が建立した阿弥陀堂。10円玉に描かれた美しさの秘密を読み解く題材として登場したと思われる。
平安神宮,へいあんじんぐう,京都府,35.0161011,135.7829644,42,第5シリーズ,【#42 明治時代に誕生!平安神宮は京都に何をもたらした?「京都・平安神宮」】平安遷都1100年を記念して創建された神社。復興の象徴として京都にもたらしたものを探る題材として登場したと思われる。
御花,おはな,福岡県,33.1582742,130.3981683,43,第5シリーズ,"【#43 福岡・柳川は、なぜ""水郷の町""になった?「福岡・柳川」】柳川藩主立花家の邸宅・庭園。水郷の町・柳川の歴史を伝える題材として登場したと思われる。"
柳川,やながわ,福岡県,33.1669287,130.4163717,43,第5シリーズ,"【#43 福岡・柳川は、なぜ""水郷の町""になった?「福岡・柳川」】掘割が縦横に巡る水郷の町。川下りで知られる水郷の成り立ちを読み解く題材として登場したと思われる。"
